,state,communityname,fold,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LandArea,PopDens,PctUsePubTrans,LemasPctOfficDrugUn,ViolentCrimesPerPop,highCrime
1102,34,Plainfieldcity,5,0.06,0.66,1.0,0.0,0.06,0.28,0.42,0.55,0.36,0.29,0.07,1.0,0.44,0.67,0.06,0.32,0.37,0.44,0.32,0.42,0.33,0.46,0.35,0.22,0.35,0.3,0.33,0.05,0.32,0.37,0.49,0.29,0.57,0.61,0.49,0.41,0.66,0.31,0.54,0.7,0.62,0.61,0.74,0.27,0.21,0.38,0.24,0.79,0.8,0.09,1.0,0.05,0.53,0.7,0.71,0.71,0.55,0.64,0.6,0.55,0.68,0.4,0.73,0.67,0.69,0.77,0.62,0.41,0.48,0.54,0.5,0.05,0.78,0.39,0.42,0.49,0.19,0.44,0.39,0.33,0.35,0.33,0.52,0.53,0.58,0.54,0.53,0.69,0.71,0.0,0.04,0.45,0.48,0.62,0.67,0.66,0.02,0.64,0.4,0.65,0.65,true
1103,34,Plainsborotownship,1,0.01,0.14,0.21,0.67,0.61,0.07,0.18,0.69,0.26,0.04,0.0,0.0,0.58,0.98,0.18,0.66,0.0,0.03,0.0,0.68,0.78,0.82,0.46,0.0,0.51,0.76,0.73,0.0,0.02,0.04,0.03,0.98,0.16,0.98,0.47,0.5,0.1,0.85,0.53,0.6,0.45,0.5,0.31,0.75,0.81,0.82,0.69,0.34,0.41,0.0,0.22,0.01,0.59,0.62,0.74,0.72,0.63,0.58,0.63,0.55,0.71,0.1,0.05,0.04,0.16,0.38,0.11,0.31,0.09,0.88,0.0,0.05,0.5,0.24,0.02,0.27,0.9,0.03,0.11,0.51,0.55,0.57,0.76,0.64,0.67,0.66,0.34,0.73,0.58,0.0,0.0,0.45,0.35,0.04,0.0,0.01,0.03,0.1,0.53,0.0,0.07,false
1104,34,Pleasantvillecity,6,0.01,0.47,1.0,0.02,0.11,0.19,0.38,0.54,0.32,0.43,0.03,1.0,0.3,0.6,0.07,0.21,0.48,0.4,0.44,0.3,0.25,0.28,0.32,0.23,0.22,0.28,0.32,0.02,0.31,0.39,0.59,0.18,0.56,0.53,0.09,0.26,0.33,0.23,0.72,0.67,0.68,0.73,0.6,0.19,0.18,0.24,0.1,0.67,0.65,0.04,1.0,0.01,0.32,0.36,0.46,0.49,0.14,0.14,0.16,0.16,0.74,0.17,0.59,0.47,0.49,0.55,0.43,0.47,0.3,0.64,0.0,0.04,0.46,0.45,0.73,0.68,0.4,0.49,0.7,0.16,0.14,0.13,0.45,0.49,0.53,0.54,0.59,0.6,1.0,0.0,0.0,0.19,0.59,0.55,0.73,0.68,0.01,0.23,0.8,0.0,0.71,true
1105,34,PointPleasantborough,10,0.01,0.41,0.01,0.99,0.02,0.02,0.33,0.39,0.25,0.55,0.03,1.0,0.48,0.52,0.24,0.63,0.63,0.14,0.62,0.48,0.47,0.45,0.14,0.47,0.24,0.48,0.55,0.0,0.07,0.21,0.31,0.31,0.25,0.51,0.19,0.48,0.23,0.43,0.33,0.4,0.38,0.37,0.45,0.74,0.74,0.87,0.57,0.36,0.44,0.0,0.07,0.0,0.03,0.11,0.12,0.12,0.01,0.02,0.02,0.02,0.92,0.04,0.17,0.16,0.44,0.44,0.38,0.75,0.05,0.42,0.5,0.05,0.47,0.74,0.02,0.67,0.48,0.04,0.2,0.4,0.38,0.38,0.67,0.64,0.73,0.71,0.72,0.69,1.0,0.01,0.0,0.09,0.83,0.8,0.77,0.9,0.01,0.43,0.1,0.0,0.04,false
1106,34,PomptonLakesborough,10,0.0,0.45,0.01,0.96,0.09,0.05,0.3,0.41,0.23,0.45,0.02,1.0,0.61,0.73,0.21,0.67,0.47,0.16,0.57,0.59,0.49,0.47,0.32,0.0,0.62,0.42,0.59,0.0,0.04,0.24,0.34,0.37,0.18,0.66,0.54,0.3,0.4,0.48,0.31,0.37,0.37,0.36,0.51,0.78,0.8,0.9,0.75,0.45,0.49,0.0,0.07,0.01,0.26,0.24,0.22,0.28,0.14,0.12,0.1,0.11,0.8,0.09,0.22,0.22,0.5,0.57,0.25,0.77,0.04,0.42,0.5,0.0,0.91,0.71,0.06,0.65,0.38,0.01,0.0,0.5,0.46,0.4,0.68,0.7,0.8,0.73,0.66,0.67,0.65,0.0,0.0,0.23,0.72,0.77,0.79,0.87,0.01,0.3,0.18,0.0,0.02,false
1107,34,Princetonborough,5,0.0,0.97,0.17,0.74,0.43,0.09,1.0,1.0,1.0,0.31,0.0,0.0,0.52,0.59,0.07,0.81,0.47,0.11,0.47,0.69,0.56,0.63,0.27,0.19,0.17,0.18,0.26,0.01,0.25,0.24,0.18,1.0,0.15,0.4,0.12,1.0,0.04,0.89,0.14,1.0,0.24,0.19,0.26,0.7,0.7,0.71,0.71,0.46,0.47,0.0,0.21,0.01,0.7,0.84,0.77,0.71,0.84,0.89,0.74,0.63,0.66,0.16,0.17,0.13,0.21,0.3,0.21,0.31,0.13,0.52,0.5,0.01,0.72,0.29,0.37,0.43,0.0,0.03,0.0,0.68,0.78,0.97,0.56,0.67,0.87,0.68,0.33,0.46,0.67,0.0,0.0,0.51,0.14,0.17,0.0,0.0,0.0,0.55,0.29,0.0,0.03,false
1108,34,Princetontownship,6,0.01,0.39,0.13,0.76,0.45,0.07,0.25,0.35,0.18,0.49,0.0,0.0,0.83,0.68,0.34,0.92,0.42,0.11,0.46,0.91,1.0,1.0,0.4,0.0,0.53,0.34,0.91,0.01,0.14,0.11,0.06,1.0,0.18,0.52,0.16,1.0,0.01,1.0,0.19,0.37,0.34,0.28,0.32,0.79,0.84,0.88,0.77,0.48,0.39,0.0,0.12,0.02,0.72,0.74,0.69,0.64,1.0,0.93,0.8,0.67,0.65,0.16,0.12,0.13,0.41,0.42,0.41,0.6,0.08,0.29,0.5,0.02,0.74,0.6,0.0,0.38,0.4,0.03,0.2,0.81,0.96,1.0,0.43,0.52,0.69,0.45,0.41,0.42,0.47,0.0,0.0,0.61,0.2,0.54,0.38,0.17,0.05,0.07,0.43,0.0,0.03,false
1109,34,Rahwaycity,10,0.02,0.43,0.39,0.63,0.15,0.14,0.3,0.42,0.24,0.52,0.04,1.0,0.48,0.6,0.17,0.56,0.58,0.14,0.62,0.49,0.42,0.44,0.36,0.21,0.38,0.41,0.45,0.01,0.16,0.29,0.39,0.27,0.31,0.57,0.51,0.34,0.39,0.36,0.39,0.45,0.4,0.41,0.5,0.63,0.6,0.74,0.43,0.48,0.51,0.01,0.26,0.02,0.36,0.36,0.41,0.45,0.27,0.24,0.24,0.24,0.73,0.15,0.26,0.24,0.47,0.55,0.32,0.64,0.14,0.48,0.5,0.02,0.88,0.59,0.44,0.5,0.27,0.11,0.1,0.4,0.37,0.33,0.53,0.53,0.57,0.52,0.45,0.66,0.96,0.0,0.01,0.31,0.67,0.77,0.75,0.81,0.01,0.53,0.43,0.0,0.16,true
1110,34,Ramseyborough,6,0.01,0.54,0.02,0.91,0.27,0.04,0.37,0.41,0.25,0.28,0.02,1.0,0.89,0.74,0.15,0.83,0.35,0.02,0.4,0.88,0.76,0.75,0.88,0.46,0.44,0.47,0.63,0.0,0.05,0.06,0.09,0.77,0.19,0.63,0.36,0.29,0.1,0.72,0.22,0.36,0.24,0.23,0.53,0.89,0.92,0.97,0.81,0.17,0.26,0.0,0.04,0.01,0.27,0.3,0.33,0.42,0.18,0.18,0.18,0.21,0.82,0.08,0.19,0.21,0.59,0.6,0.39,0.86,0.03,0.22,0.5,0.01,0.76,0.83,0.0,0.39,0.44,0.01,0.3,0.71,0.71,0.74,0.97,0.94,1.0,0.95,0.63,0.59,0.89,0.01,0.0,0.29,0.42,0.72,0.74,0.62,0.01,0.2,0.47,0.0,0.08,false
1111,34,Randolphtownship,9,0.02,0.56,0.06,0.87,0.33,0.06,0.44,0.44,0.27,0.17,0.03,0.79,0.87,0.83,0.24,0.8,0.26,0.08,0.31,0.88,0.74,0.73,0.56,0.1,0.6,0.39,0.61,0.0,0.05,0.1,0.12,0.79,0.16,0.72,0.45,0.48,0.14,0.81,0.23,0.36,0.25,0.25,0.61,0.91,0.93,0.94,0.84,0.29,0.43,0.0,0.05,0.01,0.31,0.31,0.42,0.44,0.2,0.18,0.22,0.21,0.8,0.08,0.2,0.21,0.62,0.77,0.21,0.77,0.06,0.3,0.5,0.01,0.85,0.66,0.05,0.32,0.67,0.03,0.13,0.66,0.69,0.73,0.78,0.67,0.68,0.64,0.37,0.62,0.39,0.0,0.0,0.27,0.51,0.61,0.65,0.57,0.06,0.08,0.11,0.0,0.02,false
1112,34,Raritantownship,10,0.01,0.53,0.02,0.95,0.15,0.03,0.27,0.37,0.18,0.23,0.0,0.0,0.82,0.82,0.45,0.75,0.21,0.05,0.29,0.77,0.67,0.65,0.94,1.0,0.43,0.5,0.49,0.0,0.05,0.13,0.15,0.69,0.09,0.78,0.43,0.4,0.19,0.67,0.26,0.27,0.26,0.26,0.51,0.96,0.96,0.96,0.88,0.34,0.42,0.0,0.06,0.01,0.42,0.41,0.41,0.37,0.18,0.15,0.14,0.11,0.89,0.02,0.17,0.19,0.56,0.57,0.41,0.88,0.03,0.37,0.5,0.02,0.77,0.86,0.04,0.78,0.9,0.02,0.22,0.49,0.56,0.59,0.65,0.75,0.88,0.82,0.38,0.89,0.79,0.01,0.0,0.17,0.54,0.38,0.24,0.51,0.11,0.03,0.09,0.0,0.02,false
1113,34,Readingtontownship,10,0.01,0.57,0.01,0.97,0.11,0.03,0.39,0.42,0.27,0.24,0.0,0.0,0.84,0.8,0.57,0.72,0.3,0.08,0.3,0.78,0.67,0.64,0.55,0.0,0.53,1.0,1.0,0.0,0.02,0.15,0.2,0.57,0.11,0.75,0.44,0.36,0.22,0.7,0.2,0.38,0.16,0.18,0.58,0.94,0.94,0.98,0.92,0.26,0.4,0.0,0.01,0.01,0.18,0.32,0.33,0.28,0.09,0.13,0.12,0.1,0.86,0.06,0.23,0.25,0.63,0.64,0.4,0.89,0.04,0.21,0.5,0.01,0.88,0.86,0.13,0.75,0.71,0.06,0.23,0.61,0.67,0.67,0.66,0.77,0.94,0.82,0.6,0.62,0.53,0.01,0.0,0.2,0.67,0.69,0.53,0.73,0.14,0.02,0.06,0.0,0.02,false
1114,34,RedBankborough,10,0.0,0.24,0.51,0.53,0.11,0.11,0.2,0.36,0.19,0.68,0.02,1.0,0.42,0.39,0.19,0.62,0.69,0.27,0.74,0.46,0.48,0.58,0.28,0.56,0.26,0.47,0.45,0.01,0.25,0.37,0.41,0.45,0.37,0.45,0.21,0.62,0.35,0.55,0.66,0.61,0.58,0.64,0.41,0.43,0.35,0.53,0.4,0.45,0.49,0.01,0.46,0.01,0.39,0.43,0.38,0.35,0.23,0.23,0.18,0.16,0.81,0.09,0.34,0.23,0.23,0.33,0.2,0.38,0.15,0.69,0.0,0.02,0.66,0.35,0.82,0.71,0.15,0.25,0.25,0.35,0.39,0.37,0.52,0.56,0.67,0.56,0.55,0.59,1.0,0.0,0.01,0.25,0.59,0.67,0.8,0.75,0.0,0.5,0.49,0.0,0.19,true
1115,34,RidgefieldParkvillage,8,0.0,0.36,0.04,0.87,0.26,0.18,0.26,0.48,0.28,0.45,0.02,1.0,0.51,0.65,0.22,0.61,0.48,0.22,0.4,0.53,0.49,0.48,0.31,0.0,0.37,0.6,0.83,0.01,0.12,0.29,0.36,0.33,0.25,0.64,0.36,0.29,0.31,0.49,0.29,0.51,0.32,0.32,0.5,0.75,0.75,0.88,0.85,0.48,0.48,0.0,0.17,0.01,0.28,0.3,0.35,0.35,0.28,0.27,0.28,0.26,0.69,0.17,0.3,0.26,0.41,0.59,0.24,0.52,0.13,0.6,0.0,0.01,0.9,0.44,0.14,0.66,0.0,0.05,0.1,0.48,0.44,0.39,0.62,0.63,0.69,0.62,0.53,0.65,0.49,0.0,0.0,0.42,0.56,0.78,0.79,0.74,0.0,0.6,0.72,0.0,0.03,false
1116,34,Ridgewoodvillage,3,0.02,0.56,0.04,0.86,0.44,0.05,0.4,0.35,0.23,0.39,0.04,1.0,1.0,0.68,0.2,0.86,0.45,0.09,0.47,1.0,1.0,1.0,0.41,0.34,0.58,1.0,0.96,0.0,0.04,0.08,0.08,0.93,0.14,0.56,0.28,0.67,0.08,0.96,0.11,0.35,0.2,0.17,0.58,0.92,0.94,0.95,0.89,0.0,0.06,0.01,0.11,0.02,0.45,0.49,0.56,0.56,0.43,0.41,0.43,0.39,0.76,0.12,0.21,0.22,0.61,0.67,0.3,0.82,0.05,0.2,0.5,0.01,0.88,0.76,0.17,0.34,0.13,0.01,0.19,0.78,0.82,0.93,0.87,0.9,1.0,0.89,0.44,0.54,0.68,0.0,0.0,0.41,0.34,0.75,0.7,0.57,0.01,0.35,0.79,0.0,0.03,false
1117,34,Ringwoodborough,7,0.0,0.72,0.04,0.93,0.08,0.04,0.45,0.44,0.31,0.16,0.02,1.0,0.8,0.88,0.14,0.67,0.23,0.14,0.39,0.71,0.59,0.58,0.39,0.14,0.53,0.41,0.67,0.0,0.03,0.06,0.16,0.51,0.33,0.75,0.41,0.45,0.22,0.62,0.18,0.41,0.21,0.2,0.69,0.93,0.89,0.94,0.83,0.11,0.35,0.0,0.06,0.01,0.09,0.13,0.17,0.19,0.05,0.07,0.08,0.08,0.83,0.03,0.31,0.36,0.79,0.75,0.63,0.96,0.05,0.11,0.5,0.01,0.84,0.95,0.08,0.75,0.5,0.0,0.0,0.52,0.49,0.47,0.82,0.88,1.0,0.97,0.56,0.75,0.81,0.0,0.0,0.25,0.58,0.89,0.69,0.75,0.07,0.04,0.18,0.0,0.01,false
1118,34,RiverEdgeborough,4,0.0,0.41,0.01,0.86,0.52,0.06,0.24,0.3,0.17,0.64,0.02,1.0,0.67,0.52,0.37,0.83,0.65,0.07,0.69,0.66,0.62,0.61,0.67,0.0,0.41,0.49,0.93,0.0,0.05,0.18,0.22,0.64,0.13,0.58,0.27,0.6,0.16,0.7,0.14,0.34,0.2,0.18,0.45,0.91,0.93,0.97,0.81,0.36,0.47,0.0,0.02,0.01,0.33,0.29,0.35,0.35,0.39,0.3,0.33,0.3,0.68,0.17,0.17,0.17,0.45,0.53,0.22,0.76,0.08,0.37,0.5,0.0,0.96,0.69,0.19,0.24,0.19,0.0,0.71,0.65,0.59,0.52,0.68,0.72,0.84,0.71,0.59,0.59,1.0,0.0,0.0,0.5,0.38,0.88,0.79,0.7,0.0,0.47,0.9,0.0,0.03,false
1119,34,Rockawaytownship,7,0.02,0.53,0.03,0.91,0.22,0.06,0.34,0.43,0.26,0.25,0.02,0.8,0.74,0.82,0.35,0.74,0.27,0.06,0.42,0.69,0.57,0.56,0.72,0.09,0.35,0.27,0.5,0.0,0.04,0.09,0.16,0.58,0.15,0.76,0.4,0.36,0.2,0.6,0.26,0.35,0.27,0.27,0.53,0.89,0.9,0.94,0.84,0.38,0.49,0.0,0.03,0.01,0.22,0.23,0.27,0.32,0.15,0.13,0.14,0.15,0.8,0.07,0.16,0.18,0.59,0.62,0.32,0.85,0.03,0.26,0.5,0.03,0.7,0.81,0.11,0.52,0.48,0.02,0.11,0.5,0.47,0.44,0.8,0.83,0.94,0.85,0.53,0.67,0.44,0.01,0.0,0.27,0.59,0.7,0.68,0.75,0.12,0.04,0.13,0.0,0.07,false
1120,34,Roselleborough,7,0.02,0.45,0.74,0.33,0.16,0.21,0.33,0.46,0.29,0.49,0.03,1.0,0.47,0.59,0.23,0.53,0.54,0.28,0.54,0.48,0.41,0.44,0.39,0.25,0.42,0.39,0.44,0.01,0.13,0.25,0.38,0.31,0.49,0.55,0.45,0.33,0.49,0.36,0.45,0.54,0.47,0.48,0.6,0.58,0.51,0.75,0.6,0.66,0.63,0.02,0.41,0.02,0.18,0.26,0.37,0.42,0.19,0.23,0.3,0.31,0.65,0.22,0.44,0.38,0.5,0.64,0.28,0.62,0.22,0.51,0.5,0.01,0.88,0.54,0.08,0.38,0.23,0.15,0.36,0.36,0.34,0.31,0.43,0.46,0.51,0.44,0.37,0.7,1.0,0.0,0.0,0.42,0.59,0.73,0.75,0.77,0.01,0.64,0.53,0.0,0.2,true
1121,34,RoselleParkborough,10,0.0,0.37,0.02,0.88,0.32,0.13,0.31,0.49,0.28,0.49,0.02,1.0,0.52,0.69,0.15,0.66,0.5,0.22,0.53,0.54,0.48,0.47,0.53,0.24,0.4,0.4,0.62,0.0,0.07,0.24,0.36,0.36,0.32,0.63,0.49,0.36,0.41,0.42,0.31,0.52,0.33,0.33,0.47,0.78,0.79,0.92,0.71,0.34,0.46,0.0,0.08,0.01,0.27,0.37,0.44,0.48,0.27,0.33,0.35,0.35,0.63,0.18,0.22,0.2,0.42,0.57,0.23,0.58,0.13,0.51,0.5,0.01,0.9,0.5,0.14,0.4,0.17,0.03,0.45,0.43,0.4,0.35,0.7,0.61,0.62,0.57,0.38,0.58,0.76,0.0,0.0,0.42,0.71,0.68,0.74,0.79,0.0,0.88,0.37,0.0,0.06,false
1122,34,Roxburytownship,7,0.02,0.69,0.03,0.92,0.22,0.04,0.45,0.43,0.28,0.24,0.03,0.88,0.76,0.79,0.24,0.71,0.33,0.1,0.49,0.69,0.53,0.52,0.53,0.27,0.37,0.8,0.78,0.0,0.04,0.18,0.22,0.48,0.15,0.71,0.39,0.32,0.26,0.54,0.2,0.36,0.19,0.2,0.67,0.93,0.92,0.93,0.88,0.24,0.44,0.0,0.05,0.01,0.11,0.18,0.21,0.22,0.06,0.08,0.09,0.08,0.84,0.08,0.23,0.27,0.76,0.75,0.56,0.91,0.04,0.14,0.5,0.01,0.84,0.89,0.15,0.37,0.5,0.06,0.16,0.49,0.49,0.49,0.6,0.65,0.8,0.68,0.4,0.55,0.75,0.0,0.0,0.22,0.65,0.85,0.79,0.81,0.06,0.08,0.1,0.0,0.04,false
1123,34,Rutherfordborough,2,0.01,0.44,0.06,0.84,0.4,0.11,0.41,0.47,0.35,0.53,0.03,1.0,0.57,0.59,0.16,0.75,0.61,0.12,0.59,0.62,0.53,0.54,0.35,0.0,0.33,0.46,0.57,0.01,0.08,0.24,0.28,0.52,0.22,0.53,0.34,0.39,0.24,0.58,0.24,0.55,0.29,0.28,0.52,0.82,0.84,0.82,0.88,0.43,0.54,0.0,0.11,0.02,0.4,0.39,0.43,0.42,0.45,0.38,0.38,0.35,0.66,0.21,0.25,0.23,0.45,0.55,0.24,0.69,0.09,0.49,0.5,0.03,0.71,0.62,0.23,0.53,0.0,0.07,0.08,0.59,0.54,0.5,0.59,0.6,0.67,0.6,0.41,0.47,0.76,0.0,0.0,0.48,0.6,0.83,0.67,0.67,0.01,0.53,1.0,0.0,0.05,false
1124,34,SaddleBrooktownship,2,0.01,0.47,0.02,0.94,0.16,0.06,0.26,0.41,0.22,0.58,0.02,1.0,0.57,0.67,0.27,0.7,0.56,0.22,0.59,0.55,0.48,0.45,0.5,0.27,0.64,0.32,0.58,0.0,0.09,0.28,0.39,0.3,0.33,0.53,0.37,0.29,0.3,0.41,0.23,0.4,0.23,0.24,0.49,0.83,0.82,0.91,0.85,0.21,0.38,0.0,0.04,0.01,0.2,0.25,0.27,0.28,0.14,0.16,0.15,0.15,0.72,0.07,0.24,0.24,0.51,0.57,0.3,0.76,0.06,0.39,0.5,0.01,0.92,0.71,0.33,0.39,0.31,0.0,0.16,0.56,0.5,0.46,0.76,0.69,0.77,0.68,0.4,0.54,0.57,0.0,0.0,0.3,0.66,0.8,0.8,0.81,0.01,0.41,0.25,0.0,0.04,false
1125,34,Sayrevilleborough,2,0.04,0.48,0.06,0.9,0.18,0.07,0.31,0.48,0.28,0.41,0.06,1.0,0.57,0.66,0.17,0.57,0.46,0.13,0.62,0.57,0.45,0.44,0.46,0.1,0.36,0.64,0.6,0.01,0.07,0.3,0.37,0.26,0.21,0.63,0.45,0.25,0.45,0.37,0.27,0.42,0.27,0.28,0.51,0.81,0.8,0.86,0.73,0.38,0.44,0.01,0.13,0.02,0.18,0.23,0.31,0.34,0.1,0.11,0.14,0.14,0.75,0.08,0.17,0.18,0.53,0.6,0.33,0.72,0.05,0.48,0.5,0.03,0.84,0.66,0.2,0.23,0.52,0.03,0.0,0.42,0.39,0.37,0.6,0.56,0.59,0.58,0.28,0.52,0.57,0.0,0.0,0.23,0.68,0.74,0.7,0.71,0.04,0.18,0.5,0.0,0.12,true
1126,34,ScotchPlainstownship,1,0.02,0.51,0.22,0.76,0.28,0.05,0.3,0.39,0.23,0.45,0.03,1.0,0.77,0.72,0.59,0.8,0.44,0.09,0.48,0.75,0.76,0.78,0.49,0.7,0.5,0.43,0.63,0.0,0.02,0.15,0.19,0.68,0.19,0.63,0.31,0.54,0.15,0.72,0.19,0.36,0.24,0.22,0.49,0.86,0.85,0.94,0.8,0.4,0.43,0.0,0.05,0.02,0.23,0.25,0.3,0.41,0.18,0.17,0.19,0.23,0.75,0.1,0.18,0.21,0.55,0.59,0.28,0.85,0.04,0.24,0.5,0.01,0.93,0.8,0.19,0.59,0.38,0.02,0.16,0.55,0.54,0.6,0.79,0.7,0.77,0.73,0.33,0.44,0.68,0.0,0.0,0.32,0.59,0.87,0.71,0.74,0.02,0.19,0.42,0.0,0.05,false
1127,34,Secaucustown,7,0.01,0.42,0.05,0.88,0.3,0.14,0.28,0.41,0.27,0.56,0.02,1.0,0.66,0.6,0.44,0.65,0.5,0.15,0.53,0.67,0.61,0.58,0.64,0.13,0.63,0.46,0.69,0.01,0.12,0.33,0.45,0.38,0.2,0.49,0.31,0.26,0.3,0.58,0.38,0.56,0.34,0.37,0.43,0.72,0.72,0.88,0.91,0.24,0.36,0.0,0.13,0.01,0.31,0.4,0.47,0.48,0.28,0.32,0.34,0.32,0.68,0.08,0.2,0.19,0.38,0.46,0.27,0.63,0.1,0.64,0.0,0.03,0.57,0.58,0.02,0.42,0.56,0.02,0.41,0.56,0.55,0.52,0.5,0.61,0.75,0.64,0.42,0.52,0.75,0.0,0.0,0.38,0.65,0.76,0.67,0.58,0.01,0.2,0.77,0.0,0.11,true
1128,34,SomersPointcity,7,0.0,0.29,0.08,0.9,0.12,0.05,0.3,0.44,0.23,0.52,0.02,1.0,0.33,0.55,0.34,0.5,0.56,0.1,0.49,0.37,0.43,0.42,0.35,0.21,0.45,0.22,0.39,0.01,0.15,0.21,0.36,0.32,0.16,0.65,0.05,0.31,0.16,0.38,0.57,0.44,0.64,0.64,0.4,0.54,0.59,0.67,0.46,0.78,0.79,0.0,0.2,0.0,0.31,0.25,0.42,0.44,0.1,0.07,0.11,0.11,0.9,0.04,0.17,0.14,0.32,0.38,0.27,0.48,0.07,0.59,0.0,0.04,0.43,0.45,0.04,0.6,0.58,0.1,0.29,0.26,0.25,0.23,0.56,0.5,0.5,0.47,0.54,0.59,0.82,0.0,0.0,0.14,0.54,0.55,0.63,0.75,0.01,0.23,0.16,0.0,0.09,false
1129,34,Somervilleborough,2,0.0,0.39,0.23,0.71,0.23,0.15,0.26,0.51,0.29,0.48,0.02,1.0,0.46,0.6,0.16,0.65,0.53,0.21,0.61,0.51,0.43,0.46,0.32,0.26,0.31,0.33,0.37,0.01,0.14,0.32,0.37,0.39,0.32,0.59,0.42,0.48,0.39,0.48,0.48,0.58,0.43,0.47,0.44,0.59,0.59,0.68,0.54,0.54,0.74,0.01,0.34,0.01,0.67,0.69,0.64,0.66,0.54,0.49,0.41,0.39,0.72,0.24,0.29,0.24,0.37,0.52,0.28,0.43,0.19,0.63,0.0,0.01,0.76,0.37,0.27,0.3,0.25,0.22,0.14,0.43,0.4,0.36,0.66,0.6,0.62,0.6,0.55,0.56,0.99,0.01,0.09,0.34,0.57,0.63,0.63,0.62,0.0,0.41,0.18,0.0,0.09,false
1130,34,SouthBrunswicktownship,9,0.03,0.48,0.12,0.76,0.54,0.07,0.27,0.43,0.2,0.18,0.03,0.86,0.7,0.86,0.45,0.67,0.2,0.05,0.26,0.67,0.58,0.58,0.53,0.41,0.4,0.4,0.61,0.01,0.06,0.14,0.15,0.65,0.17,0.81,0.39,0.43,0.18,0.69,0.3,0.35,0.34,0.33,0.53,0.88,0.89,0.9,0.73,0.39,0.47,0.0,0.1,0.02,0.28,0.35,0.39,0.45,0.22,0.25,0.25,0.26,0.71,0.11,0.18,0.18,0.54,0.59,0.34,0.75,0.07,0.38,0.5,0.03,0.79,0.71,0.11,0.42,0.83,0.02,0.1,0.49,0.47,0.48,0.76,0.73,0.86,0.81,0.37,0.64,0.54,0.0,0.0,0.34,0.48,0.49,0.5,0.49,0.12,0.05,0.36,0.0,0.06,false
1131,34,SouthOrangeVillagetownship,3,0.01,0.71,0.36,0.65,0.21,0.06,0.77,0.65,0.66,0.41,0.03,1.0,0.87,0.73,0.15,0.74,0.49,0.08,0.42,0.95,0.87,0.92,0.61,0.12,0.66,0.27,0.51,0.0,0.07,0.11,0.15,0.87,0.18,0.58,0.15,0.83,0.15,0.87,0.19,0.75,0.25,0.23,0.55,0.83,0.83,0.94,0.73,0.54,0.65,0.0,0.11,0.01,0.24,0.31,0.31,0.34,0.2,0.22,0.21,0.21,0.75,0.08,0.34,0.32,0.53,0.64,0.16,0.8,0.06,0.29,0.5,0.01,0.79,0.71,0.02,0.29,0.0,0.05,0.32,0.59,0.63,0.71,0.68,0.65,0.84,0.65,0.62,0.63,0.56,0.0,0.0,0.35,0.48,0.66,0.53,0.57,0.01,0.48,0.82,0.0,0.28,true
1132,34,SouthPlainfieldborough,5,0.02,0.65,0.12,0.82,0.25,0.08,0.36,0.42,0.26,0.41,0.03,1.0,0.65,0.77,0.23,0.68,0.45,0.1,0.51,0.59,0.44,0.43,0.47,0.48,0.31,0.41,0.56,0.0,0.06,0.25,0.32,0.29,0.25,0.65,0.46,0.3,0.32,0.41,0.18,0.4,0.21,0.2,0.62,0.85,0.82,0.94,0.84,0.61,0.56,0.0,0.08,0.01,0.18,0.21,0.33,0.38,0.14,0.13,0.19,0.21,0.77,0.09,0.29,0.32,0.7,0.68,0.6,0.93,0.06,0.13,0.5,0.0,0.97,0.93,0.26,0.6,0.38,0.03,0.11,0.44,0.41,0.37,0.64,0.68,0.84,0.67,0.51,0.61,0.61,0.0,0.0,0.31,0.69,0.88,0.79,0.84,0.02,0.2,0.16,0.0,0.1,false
